1.074616492576377924e+00,9.895194662423527632e-01
1.762314239968440388e+00,-3.138155015753514854e-01
2.045407495447908008e+00,1.701308288612148889e-01
2.048993602669091807e+00,1.795255739860948940e-01
1.849401799375607558e+00,-4.138647920030555927e-01
2.070873236797056816e+00,7.038051427651000058e-02
1.246073947732060372e+00,1.017659667404467116e+00
3.013799191295326807e+00,-6.453522895945679183e-01
9.466392941772305836e-01,9.020976159451495890e-01
2.118925865978625644e+00,2.004930803494920921e-01
1.520957357982892111e+00,-7.338401117498509485e-02
1.300081366672054095e+00,9.778536919017272178e-01
1.811418242744792018e+00,-3.717105871294248964e-01
2.228473825472941705e+00,-6.587996267719140597e-01
2.108343290619234089e+00,-6.683909292604943708e-01
3.241467660227224101e+00,-4.963434047078683076e-01
2.035449948492532801e+00,3.879432914489442941e-01
1.622079664522198206e+00,-1.592456392098640094e-02
1.853060249135930704e+00,5.874255696312145059e-01
1.123833997800230966e-01,3.124842090541059964e-02
1.771423462542018212e+00,-3.394462127823366093e-01
2.519097108327077894e+00,-7.600292646313260292e-01
8.830367422145828371e-01,9.173953823265483809e-01
8.723374657890117234e-01,9.818751419426924310e-01
2.096430370269913190e+00,-6.177976488360453766e-01
2.043878413486365009e+00,1.962078180587618903e-01
1.659547903690760107e+00,-1.932264530950023040e-01
6.905056457051486074e-01,8.943725943657548916e-01
2.226486432699883444e+00,-7.407594731212545636e-01
2.059456335905733404e+00,3.330156835830196949e-01
1.009213903703758186e+00,8.786468540068699262e-01
1.931405774767189110e+00,3.821727952208590073e-01
7.373074501603857911e-01,9.068915596643668531e-01
1.618649156099832398e+00,1.968356813072509939e-02
3.697861908361600669e+00,2.773171289504525738e-01
2.337333027489730597e+00,-7.460348041311497536e-01
2.547730816642887142e+00,-7.447163632719784321e-01
5.564610739587196875e-01,9.109017649699809871e-01
4.662585292212864108e-01,7.076571700403768705e-01
1.285905071759541052e-01,3.239655128741004142e-01
1.680723204205874399e+00,1.904600745072020929e-01
1.253564408484433956e+00,1.005914375322909615e+00
2.816119149892199136e+00,-6.819299206137293679e-01
2.035468527125902094e-01,2.678297270598569146e-01
2.663881118174352469e+00,-7.359081555214970205e-01
1.885426521072064432e+00,5.551683580203007340e-01
1.952898549330230438e+00,3.463938451632262994e-01
3.120406988050422381e+00,-6.804313563314821067e-01
2.409469718666550353e+00,-8.155198060066095600e-01
6.143882804579712253e-01,7.874521362554806059e-01
3.517252368322428158e+00,-1.273639577066310868e-01
1.096199947742692027e+00,9.232037901643551647e-01
1.929817099352955978e+00,-5.341725640704342304e-01
1.889208975647344024e+00,-4.880513220034473076e-01
1.629747081290202404e+00,-7.133462692133470118e-02
3.567569803312049093e+00,-1.592030789605800023e-02
1.696369571181905567e+00,8.688608803652028145e-01
3.381896680185797255e+00,-2.636446179271139112e-01
1.630604064186915503e+00,1.012595859263130949e-01
2.982131965679072128e+00,-5.983587711511617613e-01
3.498094510436921656e+00,2.191799647680356955e-01
2.930697273496320143e+00,-6.749430559139266705e-01
2.016930247648391017e+00,5.213481084190840775e-01
2.352211467442897053e-01,4.403520049543011017e-01
1.571831047400665593e+00,9.692826800458621550e-01
3.558705342171332831e+00,1.498206030307701886e-01
1.536614885641987893e+00,3.467928313356079956e-02
8.711455664642275831e-01,9.677030193556848126e-01
3.394002757443220997e+00,-3.845049459268986003e-01
2.697629611629455137e-01,4.451950917109070982e-01
2.339068490585781923e+00,-6.793870444629516170e-01
9.704172160322883656e-01,1.022867483802494926e+00
1.133224493490222029e+00,1.060801313822783420e+00
1.645266666813453682e+00,-1.062184678150800976e-01
1.744198694606566402e+00,-3.455752376105369894e-01
1.314394718338791901e-01,3.856379436662886739e-01
3.307614067302307781e+00,-4.744829484639772055e-01
2.835253936084819237e+00,-6.706072593789680347e-01
1.813822556967328303e+00,-3.313522411633393894e-01
3.237534484959633030e+00,-5.942973096507531139e-01
9.838101180199956275e-01,8.710118269347479902e-01
3.635794047592546097e+00,2.405126524533678090e-01
1.522649762290694042e+00,-1.949481152884099955e-02
2.003747157178252802e+00,3.790723293531126914e-01
1.819648163083894987e+00,6.454084399548247752e-01
1.271927397527853998e+00,9.239581410603652234e-01
1.997687865999463686e+00,9.637557897209909907e-02
1.952212425642030347e+00,4.720621422145344082e-01
2.060322881395482586e+00,2.322056420650192021e-01
1.237957663294342092e+00,9.666812918601039861e-01
2.470006495722190998e+00,-6.528902160777427799e-01
8.312151464928642097e-01,9.840977040474719884e-01
3.349706139126140680e+00,-3.988547451295326174e-01
3.478085306836080193e+00,-2.911058855965292791e-01
2.937072308966173662e+00,-6.867382204843963667e-01
1.122682623289428694e+00,9.407220428533600298e-01
3.070673859725991495e+00,-5.951990396665451932e-01
6.888148261613400436e-01,8.815550652203666404e-01
1.933481208068641655e+00,-5.686919316188109308e-01
1.769328584866628695e+00,8.855053296429824528e-01
3.538537463678506079e+00,1.201702341160021947e-01
1.841545665188555059e-01,4.557666673704324767e-01
3.551363107032906807e+00,-5.291365078889889717e-02
9.121384045731009693e-02,2.360795210095250063e-01
6.534062754632882219e-01,8.677875086300840257e-01
2.309782028285650934e+00,-7.434052139581903695e-01
1.994185398282340760e+00,3.684129836674109870e-01
3.374010486327513103e+00,-4.654386937613329001e-01
1.589671688424364904e+00,-3.565834893849407772e-01
2.760354483573901341e+00,-7.267799985778196081e-01
2.064968583868009855e+00,-6.130095581477992273e-01
1.921893748741990038e+00,-5.369982925118697015e-01
3.266873203894817834e+00,-4.817861077160561778e-01
2.145884111628955537e+00,-6.001398668010402560e-01
8.263912088146025958e-01,9.894935919118411638e-01
2.243489569882108015e+00,-6.354601791172613812e-01
7.621498113914397798e-01,9.952617060793371717e-01
7.025221554691123416e-01,9.523605810736690547e-01
4.424864257502078013e-01,7.218877567390230565e-01
8.017261011261450632e-02,1.503308507766883961e-01
1.897274987506953003e+00,6.585111949234370154e-01
3.576852881613735491e+00,1.872545514560338964e-01
1.509678089148467073e-01,7.284101935356899864e-03
4.526716632336559853e-01,7.598724528111099330e-01
1.116070740603805511e+00,9.320862835818459757e-01
1.121715192806576056e+00,1.008893443462513417e+00
2.927991540432307804e+00,-7.159400122545354073e-01
2.176262082811477594e+00,-6.452278840777697644e-01
1.676772495909213956e-01,-4.060102668459390080e-02
2.119020260087319141e+00,-6.069102788487348299e-01
3.781715071820144214e-01,6.745257125585686353e-01
1.585339238715518073e+00,9.577178535893560163e-02
3.065292776899271043e+00,-5.263802914084136919e-01
1.733250689122578292e+00,7.658753623569184432e-01
5.086549337322013864e-01,7.611171626442351235e-01
4.354284956362781123e-01,6.453018117036438683e-01
3.563023990708054978e+00,-4.720295907192999935e-02
2.501922188949079473e+00,-7.703196892381192207e-01
3.477519955521144901e+00,-7.448295109044419937e-02
3.102428347698507505e+00,-5.779704513047752013e-01
2.090969390927352123e+00,-5.161609658321473226e-01
1.408219459174857358e+00,8.925345009852251321e-01
1.328781968275410730e+00,1.005376290206583034e+00
2.050457475054937029e-01,6.250913250599690052e-01
6.552664220335234768e-01,8.577880033925252556e-01
1.329501375081471259e+00,9.326054282019068387e-01
1.836396371242507097e+00,-4.143822271502068944e-01
2.036086374242751962e+00,4.544214481454152965e-01
2.115386794980012475e+00,1.801186173203900009e-01
1.627782687159075703e+00,1.992386722972979904e-02
2.289078819753429084e+00,-6.555826490945709795e-01
1.676818140504959365e+00,-7.083069273056269433e-02
3.060964221034084609e+00,-5.891802287119177750e-01
1.829733550572554712e+00,-2.936937833695624223e-01
1.562448893377760051e+00,8.593094307720844371e-01
3.481633693267694785e+00,-2.760105022103109818e-01
3.913625107546309795e-02,9.375552298312399627e-03
3.005104176140389161e+00,-6.427191898133538528e-01
1.944591773095125653e+00,4.261339478443182949e-01
1.706196587373700169e+00,8.254125216022236700e-01
3.469698051720786047e+00,-2.004853327155811937e-01
3.050260015804411751e+00,-6.677165667095195101e-01
2.153265620098991473e+00,-6.029693202363817228e-01
6.670233390612499980e-01,8.165426656934835492e-01
2.096058686395877668e+00,-5.846435441294730584e-01
1.108671767595870161e+00,9.714448094213273821e-01
3.413848177126095784e+00,-3.175286666972348959e-01
2.451908825486533328e+00,-7.171916367297798134e-01
7.906283778063709633e-01,1.028654191024786835e+00
2.448874080054745050e+00,-7.433593942306419011e-01
3.565266745022922290e+00,9.516872759181810304e-02
2.050574326447175189e+00,2.670293326736062900e-01
3.396902075398629872e+00,-4.070953567668756934e-01
2.156097597519432085e+00,4.375671133118679695e-02
1.603570308125779276e+00,-4.573405028458529809e-02
5.291633552376021621e-01,7.664914852608554208e-01
3.507126375899628279e+00,-2.951760408431768901e-01
1.635357795702328865e+00,5.935976705588209834e-02
5.172914667233950992e-01,8.826265104252563054e-01
3.595350998921968522e+00,2.660335878313547786e-01
1.032493705612757967e-01,1.789454932929465114e-01
1.719609537621588302e+00,-9.570638270357069433e-02
2.066751931932892195e+00,2.164966819737342008e-01
2.036168813835263158e+00,1.674674984914968912e-01
1.253875774078438310e+00,1.049691037774349578e+00
3.712795379008144714e+00,2.045606770685680018e-02
1.414224088803448964e+00,9.728541528373592095e-01
5.485250403174182221e-01,8.931880707864593427e-01
2.081441587083510125e+00,2.946595617155790131e-02
1.443841230378087648e+00,9.537140769604843804e-01
1.640645596891211255e+00,2.056311320681722954e-01
2.803524134549946201e+00,-7.469117378456748835e-01
6.803850781121063562e-01,1.037485833477008290e+00
1.875097278464928907e+00,7.226740159027809085e-01
1.179660148184760032e-01,3.922355866186905127e-01
2.031537553581460820e+00,4.749728652333637946e-01
1.996765984430181051e+00,4.418462716737969753e-01
9.477941577914710258e-01,1.012563719879268742e+00
1.996488554785744718e+00,4.593450358638574982e-01
3.605041646464593796e+00,1.850805779252966965e-01
2.753723056963647942e+00,-7.217585091518723406e-01
3.371627219419822019e+00,-3.108311165044723157e-01
1.904581402559767933e-01,6.056404797302540333e-01
6.025530681493471707e-01,9.107940636281776081e-01
1.615979669147996178e+00,1.263230677007393110e-01
3.497033981021447246e+00,-3.113793107498145085e-01
3.530285680565707018e+00,-2.514130783217369824e-01
2.028442381528240634e+00,1.785388719359580142e-02
2.369153160176750816e+00,-7.305161212850643793e-01
1.165929400394040000e-01,2.741098175683517879e-01
1.958431284096985081e+00,5.038333552077577382e-01
9.611197705173247785e-01,1.020642511038330369e+00
5.227882161180509302e-01,8.407084149111261340e-01
3.329588168340611443e+00,-4.888520573994402096e-01
2.908874934951767965e+00,-6.388063160245942562e-01
3.593316253362713875e-01,7.000376304130725424e-01
1.895032756495926396e+00,-5.119233326103160842e-01
3.726430972185447166e-01,6.420506891671954319e-01
1.017917957880579982e-01,4.883933733048300037e-03
1.833741905774959990e+00,6.988473764149678580e-01
3.372648745287857075e+00,-3.332385141929811723e-01
1.110551979668620293e+00,1.022621789994372810e+00
1.593906386956355226e+00,1.599959536645814973e-01
2.000081928939192011e+00,2.035193193180434013e-01
1.393667330008483640e+00,9.639785446425319648e-01
1.746184542896162872e+00,-3.217503099206051043e-01
1.993326237421995994e+00,4.556048494981407848e-01
2.853122496119302465e+00,-7.360391640912712363e-01
1.763773069248045111e+00,-3.166108519667287791e-01
2.883187299261804171e+00,-6.054466153293381891e-01
1.220938530743528982e+00,1.013196854399180502e+00
8.320616401220428671e-01,9.710435287885351707e-01
1.356631960696582873e+00,9.932291355359536000e-01
2.333098723063023794e+00,-6.957193448524264801e-01
4.161883525022646024e-01,8.531919997908745668e-01
1.172895394788063955e-01,3.244471130378394075e-01
1.298171571723832241e+00,9.773646970897695851e-01
3.559941942316502406e+00,1.813589050438519854e-02
3.563184614428168917e+00,-5.974111539465089965e-02
2.794470261063056515e+00,-7.541389513121617982e-01
1.642485574497807077e+00,2.722017799968332041e-01
1.669855164200158004e-01,2.503431576011960757e-01
5.206960103497315639e-01,7.464152312408232071e-01
1.317428381990272956e-01,1.424986937123537967e-01
3.446134777038928121e+00,-2.243021529749996135e-01
1.607266811992119904e-01,5.098904719734667079e-01
2.028125435237376983e+00,2.887937450616880064e-02
1.602543569829127268e+00,7.981273131858493963e-01
1.631734606818989963e+00,-4.027570346945189700e-02
2.294142561681563885e-01,4.396666098985431148e-01
0.000000000000000000e+00,7.267437177451359365e-02
2.249099310587925060e-01,5.223149863127989345e-01
2.745875935794580780e+00,-7.349424137294191528e-01
3.483144316144545893e+00,-1.362554896671478999e-01
6.717499323996439786e-01,7.705942625598919404e-01
1.818854456644156903e+00,-1.741719894416264014e-01
3.541547675804237905e+00,-1.191254613427892989e-01
1.665138953017022860e+00,-1.398146804837610002e-01
1.750738719187881376e+00,-2.802046606979289867e-01
1.606219025441003145e+00,1.473023395633350080e-02
1.673826072391456643e+00,-2.873541451300203886e-01
2.374275599963577843e+00,-7.452884016778985599e-01
6.223390050936460083e-02,3.354378683085142976e-01
2.241020695336574109e-01,3.242285609034321059e-01
1.211512791519637533e+00,9.115123363221447894e-01
4.985675026682713229e-01,7.909478758543163623e-01
2.406713532700381908e+00,-7.133010569897724196e-01
1.432968532878772905e+00,9.833737188823278297e-01
1.993598689063914797e+00,4.302512501908781206e-01
1.773013653971637904e+00,7.989226098393424902e-01
7.532418071395239334e-01,9.490554440705047945e-01
1.921226346706590427e+00,-4.644652925475458161e-01
2.822697621094043097e+00,-7.158511559718384598e-01
1.576636036912489658e+00,2.322939326115734948e-01
5.817186624117617333e-01,7.703485414808246556e-01
1.680856125295057957e-01,7.298159439471729737e-02
2.336332660633558600e+00,-6.831989144361688693e-01
1.813533453443393562e+00,7.078223296189133373e-01
2.341675049658457741e+00,-7.354752462496267906e-01
8.201232060265181145e-01,8.845639326784838774e-01
2.429823421330034705e+00,-7.741506154445619847e-01
2.013318693040370366e+00,-5.376625556891575508e-01
2.132950870581812097e+00,-3.674552072388990315e-02
6.824824329712034787e-01,9.363076866507515916e-01
2.380893316728621922e+00,-6.315626054906762210e-01
1.556732703826336328e+00,-2.821473969817769878e-02
3.360114083159951193e+00,-5.513175694822232131e-01
1.626064420721182957e+00,4.979103311594620246e-02
1.370366061081098041e-01,9.944945598953110200e-02
2.085441718932369015e-01,4.674170060188140852e-01
1.624343940853902879e+00,9.385110390286733884e-01
1.827859959829463143e+00,6.815114340126481318e-01
2.362364489925576905e-01,6.421184651234795870e-01
1.728516235825267866e-01,4.415477213945425139e-01
1.613903585098421800e+00,-8.144042508934430658e-02
3.375014014996642775e+00,-3.165910731709223880e-01
1.919361981400487638e+00,5.718519299920480359e-01
3.571171000442596277e+00,-1.133997535934918033e-01
1.547880467555639905e+00,1.014332269677489906e+00
8.944669488293429671e-01,9.264541655421087984e-01
3.418063265057728284e+00,-2.616423818350684938e-01
2.000826909495822203e+00,5.072156999570544000e-01
8.532421807759750232e-01,9.320171181555847451e-01
1.735941068084999372e+00,7.658466061313840001e-01
7.483774149515631802e-01,9.539462745602483862e-01
2.953285909810937082e-01,4.394927142688569988e-01
7.092115646635730464e-01,8.255152924019483196e-01
1.696470190979695758e+00,7.170502306991369812e-01
2.226863274632862044e-01,4.994334683965427901e-01
1.718058150808591700e+00,-1.712836515467618947e-01
1.729309598070547516e+00,7.625012604658196746e-01
1.275670754545913943e-01,3.217070162263001021e-01
1.644587168466195237e+00,8.877069503252680294e-01
2.037705582903703405e+00,1.308828644528859109e-01
2.702316951514440735e+00,-7.510192741549157613e-01
1.459349365466775517e+00,9.728034344433351688e-01
2.987331922325158762e-01,5.632723591391211038e-01
3.299358733320986392e+00,-6.054817207917733146e-01
1.633939664739659126e+00,8.758606756143165750e-01
2.326173628331079435e+00,-7.110881619351796523e-01
1.723555364923980093e+00,7.948343213229538406e-01
1.548025015194091081e+00,9.445576042501078184e-01
2.134441405852984808e+00,6.774538386884559893e-02
2.536436390705552935e+00,-7.614164410334370858e-01
5.606428496653530213e-02,1.141756758226248059e-01
1.951137619432952830e+00,5.092356472357061348e-01
3.439729428040773751e+00,-2.729359380561171000e-01
2.968079809190136142e+00,-6.612669851192825021e-01
1.302314811160383279e+00,9.823731466909507715e-01
1.685675468892662510e+00,8.177573819797910870e-01
2.728223004508266492e+00,-7.112182317093970196e-01
1.185576824378694161e+00,9.456267425872340038e-01
1.316780140857066295e+00,9.855019749233040471e-01
3.387695547957464637e+00,-2.427560354703356127e-01
1.445706189517990570e+00,2.646634657066750940e-01
1.795003770457311632e+00,6.989704640420543180e-01
3.615520524154404836e+00,1.292433919842687906e-01
2.695429520027635029e+00,-7.172680473869860185e-01
1.467308358537675828e+00,9.155444182071690307e-01
2.045420114424087998e+00,2.347233519942422131e-01
2.241267253988684427e+00,-7.291468813357371292e-01
1.899463211138628704e+00,5.973529776217952891e-01
1.740492049256566975e+00,-3.125538415957215821e-01
1.968508409169413609e+00,3.909265265004409073e-01
3.017728862734156969e-01,6.722924279598369024e-01
1.182360306554793017e-01,3.407583847214366024e-01
2.630895158050705174e+00,-6.994169500181439680e-01
3.564685082505810509e+00,1.788566862927500889e-01
2.155729500471581073e+00,1.346918486709519081e-01
1.708904049462826868e-01,2.382146970526554108e-01
1.618617879909439283e+00,-1.791287421665300030e-03
1.589526616501532041e+00,5.530793319269269870e-02
1.896765869171245900e+00,-4.662498707871536863e-01
2.253213236942089193e+00,-7.455045079134587915e-01
3.436648120157117070e+00,-1.951291713140516915e-01
4.799331841875513760e-01,9.517795979001497653e-01
1.995973410129213921e+00,3.135915093832460920e-01
1.649501580459457495e+00,1.627985592774462975e-01
1.480054122869320921e+00,1.271905515137584930e-01
3.425220876268626480e+00,-3.409313280621695808e-01
2.801383814249672088e+00,-7.200448627321459627e-01
1.072687033234516862e+00,9.397949553902924524e-01
2.922451764206194458e+00,-6.813893432919200244e-01
2.339574749139262444e+00,-6.731698864164730178e-01
2.248359311276965755e+00,-6.003292324442232042e-01
3.100307671245920549e+00,-5.781413991388842932e-01
1.564509371709692953e+00,1.453381776673755010e-01
1.002802655537076010e-01,3.246979336488399759e-01
2.104750774418541859e+00,1.991880122406352871e-01
2.363170147740251803e+00,-7.220015970691103790e-01
1.236500265736990012e-01,7.782114468558559706e-02
1.640244275000656726e+00,-1.002141188408461059e-01
1.427808368489542901e-01,3.372709972657453870e-01
4.666399358678037790e-01,7.965253008349385544e-01
1.950711825342400729e+00,4.772883334123351751e-01
2.048017556939172756e+00,3.392788180250035923e-01
1.905303984707934051e+00,-4.695860767036679206e-01
9.959075784175830393e-01,1.055541643578897126e+00
8.224592854680602416e-01,9.500045280851552310e-01
4.798815771385459006e-01,7.213348770226666318e-01
5.273537176679043981e-01,8.525040796958357481e-01
1.139858081320545002e-01,2.693533426586962043e-01
1.001045267948605266e+00,1.073909222718078649e+00
2.141170302871654663e+00,1.051489326854958967e-01
1.476334745235840185e+00,9.290136591624825746e-01
4.558308209601991123e-01,7.238574189589926933e-01
3.296889828964756131e+00,-4.904927454080177940e-01
1.754080577017502973e+00,-5.097915296356863024e-01
1.301770036935633756e+00,9.934997453960699998e-01
1.666920596793850073e+00,-2.045037952779089896e-01
3.584022248084422380e+00,6.020698492043639882e-02
1.952240670545027923e+00,-5.254033709406153996e-01
1.645190608698240853e+00,-1.624025876217660008e-02
1.762323338653541072e+00,-2.843078177209314994e-01
1.981363862652671060e+00,-4.998660561593294971e-01
1.597563939900244367e+00,9.315553481927828505e-01
2.030927623078829569e+00,-5.866527360088318321e-01
2.143211841032171883e+00,-6.347268840135512624e-01
1.725204446057749585e+00,-2.642570232612544978e-01
3.332274430211043192e+00,-4.337540348606523932e-01
3.227936038385250117e-01,5.443117179779970449e-01
1.649517814056958409e+00,8.915231978162554416e-01
1.231196762414718870e+00,1.053727062079582222e+00
1.830408613148914343e+00,-4.931423537839867977e-01
3.433996617641847049e+00,-3.764903165283134956e-01
2.121161612425572329e+00,-5.792858988061210246e-01
3.651760975135779907e-01,7.276645708345509389e-01
2.405018538371394010e-01,5.197716874164034495e-01
2.041578702936900580e+00,4.028802252717473831e-01
1.928565546134390907e+00,6.317714989594120922e-01
1.787526970748711141e+00,-3.986050014430451149e-01
3.597630076203045757e+00,8.536132144345570660e-02
3.073665142406311057e-01,5.781213859289690005e-01
1.913825506697560463e+00,6.817100559603938015e-01
1.787548021376093033e+00,6.023523503119779798e-01
2.143487090115868132e-01,4.526083586914133039e-01
1.561621428611502438e+00,-1.145140193760670055e-02
1.709420215406723953e-01,2.782880324340885059e-01
1.780701100223444078e-01,6.096430647478994214e-01
2.027681871444858785e+00,5.098189141095730292e-01
3.555566283700068997e+00,-1.995238980956640928e-01
1.962871446213166893e+00,4.896726930570928782e-01
6.993823992586700733e-01,8.405416554908717863e-01
3.594045132407587939e+00,1.464049291691343901e-01
3.565014032898900176e+00,-1.272395072560761897e-01
3.586572233062971016e+00,-1.058448834327278959e-01
1.769536282877602229e+00,-3.225586872001072192e-01
1.756335733257182508e+00,-2.370017790257034906e-01
1.880320246426205211e+00,-4.257866029280045206e-01
1.984060219561549099e+00,5.919600470221493271e-01
1.965657521562282462e+00,1.092450334391471961e-01
2.881311324159850917e-01,5.596615951794869925e-01
1.569461440008102615e+00,3.696864304920149946e-02
2.094314738699246004e+00,1.991506445377352053e-01
2.081468684078577880e+00,2.901899106002602258e-01
7.199462412178156967e-01,8.235013878063499604e-01
1.585612862003937362e+00,8.811995104489155350e-01
1.641824722939329018e-01,-2.619973060133600189e-03
3.364906151739273099e+00,-5.461415116236607581e-01
1.708199999769064004e+00,-3.060009548504472043e-01
2.560489653566275781e+00,-8.078863156519998645e-01
1.888620130282363530e+00,6.273754137551936783e-01
1.157008091222016949e-01,4.520971395643901825e-01
1.593479767111394940e+00,8.906354373500319221e-01
1.476452664119027869e-01,3.594779963820239899e-01
2.305776055798285096e-01,5.686159968568669232e-01
3.222484937364915147e+00,-4.783537162430561152e-01
3.341156974805538749e+00,-4.407002936430474138e-01
2.022828189026874668e+00,-6.638349931348165311e-01
1.592500367270781592e+00,9.365310458982260000e-01
3.312780370864186752e-01,5.540764057933456055e-01
3.460297259111390744e+00,-3.047891486041134912e-01
2.878249550005372193e+00,-7.066571830355428130e-01
3.511308332386530839e+00,-3.769839413777319875e-02
2.207085988987433911e+00,-6.772278422646016427e-01
3.197511020239339752e-01,6.209591838506415273e-01
3.538507233854061074e+00,6.098149408856599896e-02
2.573259373090231783e+00,-7.506563858372098386e-01
1.064614165287773639e+00,9.423341023576533582e-01
1.530459663703642725e+00,-3.829591209065930091e-02
6.064189691730751397e-01,8.629537052218355653e-01
2.137397233974259958e+00,9.913384146619350079e-02
6.492292218845591156e-01,8.618041244975990223e-01
2.687838654327370680e+00,-7.945274689896822951e-01
1.223482958887252892e+00,1.013402509468586787e+00
1.469496510178335491e+00,1.023843670707275111e+00
3.589050196236653889e+00,1.668331453362358885e-01
2.056734959823044218e+00,1.223014150437775061e-01
4.640168724825530777e-01,7.564191790890565370e-01
2.119951505476434406e+00,-6.374530032963864334e-01
3.286724950270929924e+00,-3.804065885969951100e-01
5.525191214524718397e-01,8.496420275164502378e-01
2.159559979610544134e-01,5.057299257128747838e-01
1.637093685870157911e+00,-1.070467809989918972e-01
3.028619056373024865e+00,-6.178733987567341934e-01
1.372903503292925986e+00,1.057953303140150902e+00
1.995259931646307994e+00,-5.318068282163254112e-01
1.904626604615915708e+00,5.563107155071794763e-01
1.725912668789751692e+00,-1.042434766656195055e-01
1.984121539436151993e+00,4.122105945880624733e-01
1.839452900263826463e+00,-4.146351432519466140e-01
8.557805886730696088e-01,9.509819363304263806e-01
3.208684543242700027e+00,-6.165942587017212428e-01
1.169970593403854980e-01,4.026485822853260177e-01
1.659560483241344198e+00,8.466241570008279371e-01
2.013183723462999453e+00,4.532358091802570765e-01
2.464608087596056762e+00,-7.792664350026407005e-01
1.660553715129501895e-01,3.715828859500071024e-01
1.435648575676774508e+00,9.257037629236953835e-01
1.023705934444341104e+00,1.016124126762734337e+00
1.257097073776166640e+00,9.679831533207046146e-01
1.804680369995610018e-02,8.551006422359999637e-02
1.865614180250369181e+00,7.401986887743577936e-01
3.588017643782445809e+00,-6.846758288685950156e-02
1.631241753386680982e+00,1.649314530638525955e-01
2.986796933259757925e+00,-6.332551629980359698e-01
1.798924426291385270e+00,-2.592664338961293002e-01
1.849943309328351937e+00,6.912617761978903097e-01
1.838422950980622472e+00,6.912719677427131559e-01
9.277471638005560517e-02,1.371743246128057925e-01
2.256761549559212376e+00,-6.493537411926557645e-01
2.033054360116470782e+00,2.930469360353559760e-01
3.208622728932425172e+00,-4.951910411601154749e-01
3.453403275403356787e+00,-2.586909548241597134e-01
4.494445585837877899e-01,7.303787147472682317e-01
1.003776821994306179e+00,9.909734747559312273e-01
2.122525949180626981e+00,3.571915030054305107e-01
4.610259814477314921e-01,7.973631230391342584e-01
1.444795664882880804e+00,9.283639175083587824e-01
3.679765879344170543e+00,2.611977639044866795e-01
3.057103193723779810e+00,-5.819756392765051967e-01
2.518777780980472336e+00,-7.311806238347502429e-01
1.112235845419662361e+00,1.013929528600161500e+00
1.530590497559969898e-01,2.475409427219776026e-01
2.129823752109303747e+00,-5.767062423774957924e-01
7.657475701546789804e-01,8.297071581830998133e-01
5.370875802137180521e-01,8.882478415102900149e-01
3.595905888060564770e+00,1.736743005265799960e-03
1.669813400498190159e+00,7.858833180860436141e-01
1.784034770582068941e+00,6.022763776161988991e-01
2.856078054880261785e+00,-6.608599172569497027e-01
